# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_epsg:32612
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  44.595742 -110.625754   -3269.00
> 10 45
7.74264e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX  8.581387e-02 -1.946031e-01  5.000000e-02
7.74264e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  7.229896e-01  1.555296e+00  5.000000e-02
7.74264e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -4.884761e-01 -1.118903e+00  5.000000e-02
7.74264e+01  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY  1.872744e-01  4.620574e-01  5.000000e-02
2.78256e+02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX  9.113292e-02  1.431264e-02  5.000000e-02
2.78256e+02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  4.127067e-01  5.203917e-01  5.000000e-02
2.78256e+02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -2.556688e-01 -4.598568e-01  5.000000e-02
2.78256e+02  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY -5.571244e-03  1.321838e-01  5.000000e-02
1.00000e+03  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXX  6.227033e-03  2.002070e-02  5.000000e-02
1.00000e+03  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZXY  2.662475e-01  2.799205e-01  5.000000e-02
1.00000e+03  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYX -1.424958e-01 -1.833402e-01  5.000000e-02
1.00000e+03  YNP04B   44.653 -111.085    5250.000  -35000.000    2037.310 ZYY  5.279014e-02  9.941396e-03  5.000000e-02
